epoch,step_train,train_loss,learning_rate,step_eval,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted
75.0,6000,0.0006,1.2565963060686018e-05,6000,3.2503697872161865,0.71,0.6898548094373866,0.7472973003889269,0.71
76.0,6080,0.0055,1.2044854881266492e-05,6080,3.0521013736724854,0.72,0.6990909090909091,0.7561666666666667,0.72
77.0,6160,0.0002,1.1517150395778364e-05,6160,3.3321237564086914,0.72,0.698396010534951,0.759448717948718,0.72
78.0,6240,0.0003,1.0989445910290238e-05,6240,3.1784703731536865,0.73,0.7122131049302383,0.7743145220319133,0.73
79.0,6320,0.0001,1.0461741424802111e-05,6320,3.48344349861145,0.72,0.6983578947368422,0.766967720685112,0.72
80.0,6400,0.0001,9.934036939313984e-06,6400,3.725759983062744,0.71,0.683656226476845,0.7583491667244527,0.71
81.0,6480,0.0001,9.406332453825858e-06,6480,3.307145357131958,0.73,0.702979006656426,0.7673546788641129,0.73
82.0,6560,0.0058,8.87862796833773e-06,6560,3.339704990386963,0.71,0.6891383966800606,0.7552499999999999,0.71
83.0,6640,0.0141,8.350923482849605e-06,6640,3.1810948848724365,0.72,0.7029733778520356,0.7626450829045167,0.72
84.0,6720,0.0,7.823218997361479e-06,6720,3.1859192848205566,0.72,0.7029733778520356,0.7626450829045167,0.72
85.0,6800,0.0,7.295514511873351e-06,6800,3.2051939964294434,0.72,0.7029733778520356,0.7626450829045167,0.72
86.0,6880,0.0003,6.767810026385224e-06,6880,2.9931976795196533,0.72,0.7029733778520356,0.7626450829045167,0.72
87.0,6960,0.0011,6.2401055408970985e-06,6960,3.290313720703125,0.73,0.7080841279502265,0.7683204908299247,0.73
88.0,7040,0.0,5.712401055408971e-06,7040,3.2788164615631104,0.73,0.7122131049302383,0.7743145220319133,0.73
89.0,7120,0.0007,5.1846965699208445e-06,7120,3.368206262588501,0.73,0.7023450655624568,0.7647224997224997,0.73
90.0,7200,0.0006,4.656992084432718e-06,7200,3.3907880783081055,0.72,0.6979777777777778,0.7658746470920385,0.72
91.0,7280,0.0154,4.1292875989445905e-06,7280,3.3244941234588623,0.72,0.6983578947368422,0.766967720685112,0.72
92.0,7360,0.0002,3.6015831134564644e-06,7360,3.203220844268799,0.72,0.7029733778520356,0.7626450829045167,0.72
93.0,7440,0.0085,3.073878627968338e-06,7440,3.35745906829834,0.71,0.6891383966800606,0.7552499999999999,0.71
94.0,7520,0.0,2.5461741424802112e-06,7520,3.386564254760742,0.71,0.6891383966800606,0.7552499999999999,0.71
95.0,7600,0.0,2.0184696569920847e-06,7600,3.381882429122925,0.71,0.6891383966800606,0.7552499999999999,0.71
96.0,7680,0.0001,1.4907651715039579e-06,7680,3.4687013626098633,0.72,0.6983578947368422,0.766967720685112,0.72
97.0,7760,0.0004,9.63060686015831e-07,7760,3.368060827255249,0.72,0.6983578947368422,0.766967720685112,0.72
98.0,7840,0.0,4.3535620052770447e-07,7840,3.398439884185791,0.72,0.6983578947368422,0.766967720685112,0.72
98.75471698113208,7900,0.0,3.95778364116095e-08,7900,3.3959577083587646,0.72,0.6983578947368422,0.766967720685112,0.72
